0.10471424 0.0
0.2058632 1.0
0.20929186 0.0
0.102174126 0.0
0.0017468234 1.0
0.6569984 0.0
0.00072986004 0.0
0.44287655 0.0
1.5014228e-06 0.0
0.94604087 1.0
0.059363194 0.0
0.014053561 0.0
0.00031023435 0.0
3.765928e-05 0.0
0.0024924017 0.0
0.001284513 0.0
0.0023040047 0.0
0.46589625 0.0
0.017069077 0.0
0.0090650255 0.0
0.10057517 1.0
3.6717443e-06 0.0
0.1934305 0.0
0.00031619237 0.0
1.5355953e-06 1.0
0.0006061783 1.0
0.00029214614 0.0
0.0005603069 0.0
0.12624978 0.0
0.03642918 0.0
0.00086249027 0.0
0.8394773 0.0
0.065744564 0.0
0.09306149 0.0
0.0007350841 0.0
0.0022933064 0.0
0.008245514 0.0
0.001362518 0.0
0.002466991 0.0
0.10191132 1.0
0.022184512 0.0
0.61598176 0.0
1.4820824e-06 0.0
3.783814e-11 0.0
0.8275197 0.0
0.00261167 0.0
0.17579365 0.0
0.58978146 0.0
0.30820268 1.0
0.035009727 0.0
0.62289935 0.0
0.00441638 1.0
0.90263516 0.0
0.007901844 0.0
0.44202757 0.0
0.07716804 0.0
0.01899306 0.0
0.027028024 0.0
0.15317297 0.0
0.05919095 0.0
0.02101128 0.0
6.2763365e-06 0.0
7.609004e-09 0.0
0.01052117 1.0
4.7906287e-06 0.0
0.075012796 0.0
8.814032e-09 0.0
0.012472321 1.0
0.10897099 0.0
0.11192115 0.0
0.004091972 0.0
7.788369e-11 0.0
0.043655343 0.0
0.040498223 0.0
0.19856355 0.0
0.00024954806 0.0
0.0015252148 0.0
0.73835874 1.0
0.15171453 0.0
0.15446931 0.0
0.19456922 0.0
0.02436097 0.0
0.8955095 0.0
1.16467174e-11 0.0
0.022172466 0.0
0.006360288 0.0
0.028192677 0.0
0.025730068 0.0
0.008446374 0.0
0.00039946302 0.0
0.12877 1.0
0.08968334 0.0
0.000916494 0.0
0.11040313 0.0
0.007796772 0.0
0.09201312 0.0
0.0049458244 0.0
1.2137008e-07 0.0
0.28604344 1.0
0.33337256 0.0
0.05161781 0.0
0.04514566 0.0
0.007249704 0.0
5.145884e-11 0.0
9.0757036e-05 0.0
0.0011806318 0.0
0.07234852 0.0
0.00023061685 0.0
0.0148526225 0.0
0.040367775 0.0
0.0012475895 0.0
0.3788219 1.0
0.02688981 0.0
0.00046577462 0.0
0.002627107 0.0
0.00043154965 0.0
0.014835929 0.0
0.46674323 1.0
0.033741537 0.0
0.21558799 0.0
0.0010592423 0.0
5.1371324e-05 0.0
0.032679338 0.0
1.1131009e-10 0.0
0.20638403 1.0
0.014560435 0.0
0.35054696 0.0
0.0017843065 0.0
0.001189702 0.0
3.1071795e-05 0.0
0.00309588 0.0
0.8744345 0.0
0.010838583 0.0
0.004698096 0.0
0.007872482 0.0
0.5614762 0.0
0.7199901 0.0
0.0040450296 1.0
0.14150241 0.0
0.066022195 0.0
0.0012750074 0.0
0.11625818 0.0
0.52714103 0.0
0.98349 0.0
0.37217543 0.0
0.0005177056 0.0
0.3857357 0.0
0.05868137 0.0
0.0047647147 0.0
0.00017252847 0.0
3.9292154e-05 0.0
0.003891006 0.0
0.0388701 0.0
0.37107188 0.0
1.1152059e-08 0.0
0.065401755 0.0
0.028239114 1.0
0.06360189 0.0
0.3627777 0.0
0.00034024406 0.0
0.0032985257 0.0
0.0037883753 0.0
0.07281109 0.0
0.26692432 0.0
0.09211881 0.0
0.00096373784 0.0
0.0060593975 0.0
0.042868864 0.0
0.26392332 0.0
0.0011375118 0.0
0.004019001 0.0
0.0053665736 0.0
0.21925221 0.0
0.32978022 0.0
0.07573157 0.0
0.00048197858 0.0
0.019869586 0.0
0.033173125 0.0
0.0799352 1.0
6.637796e-08 0.0
3.633366e-05 0.0
0.0002981622 0.0
3.0152802e-05 0.0
0.0036259086 0.0
0.07673606 0.0
0.009793823 0.0
0.7261477 0.0
0.06287665 0.0
0.1302759 0.0
0.037481222 0.0
0.03475815 0.0
0.020561827 0.0
0.14143117 0.0
0.26883978 0.0
0.00054713886 1.0
0.10673359 0.0
0.33114374 0.0
0.00048073925 0.0
0.0010741145 0.0
0.20330402 1.0
2.4296021e-08 0.0
0.0399103 0.0
0.011277425 0.0
0.46008468 0.0
0.2392951 0.0
0.08123383 0.0
0.11513339 0.0
0.008257224 0.0
0.02784392 0.0
0.015495214 0.0
0.05475681 0.0
0.022025017 0.0
0.0022255015 0.0
0.018772293 0.0
0.0011739447 0.0
0.9080065 0.0
0.8838276 1.0
4.6046427e-08 0.0
0.116773106 0.0
0.00016865082 0.0
0.10312043 0.0
0.027298164 0.0
0.0033383756 0.0
0.08055434 0.0
0.008278505 0.0
0.000832169 0.0
0.9595207 0.0
0.012678027 0.0
0.0025660195 0.0
0.34978217 0.0
6.2385344e-12 0.0
0.0017843193 0.0
0.00019496403 0.0
2.2464426e-05 0.0
0.0012230445 0.0
0.01053486 0.0
0.02627491 0.0
0.17980966 0.0
0.9409043 0.0
0.00024263246 0.0
0.14539611 0.0
0.3210288 0.0
0.24901846 0.0
0.0006960787 0.0
0.011327245 0.0
0.89225525 0.0
0.023978453 0.0
1.2029318e-05 0.0
5.8934384e-05 0.0
0.00049881777 0.0
0.029581308 0.0
0.17876145 0.0
0.0032388438 0.0
0.02854095 0.0
0.24727312 0.0
0.07289951 0.0
0.21019813 0.0
2.600902e-06 0.0
0.09849252 1.0
0.112146325 0.0
0.81362766 0.0
0.07831999 1.0
0.054378398 0.0
0.00741428 0.0
0.05309605 1.0
0.100014925 0.0
0.9297404 1.0
0.01622206 0.0
0.054724928 0.0
0.997162 0.0
0.013453521 0.0
0.3660953 0.0
0.05367432 0.0
0.7063451 1.0
0.0009545366 1.0
0.012903219 0.0
0.062410466 0.0
0.26107925 0.0
0.034930885 0.0
0.045305975 1.0
0.100503854 1.0
0.07595493 0.0
0.016340144 0.0
0.00058243907 0.0
0.7463925 0.0
0.00016321987 0.0
0.8760531 0.0
0.30517158 0.0
0.12965336 1.0
0.19176485 0.0
0.02578064 0.0
0.0045455247 0.0
0.3251924 1.0
0.0001201791 0.0
2.2748246e-08 0.0
0.021736072 0.0
0.012365433 0.0
0.0014333362 0.0
0.010433215 0.0
0.14729314 0.0
0.041804727 0.0
0.002294486 0.0
0.9585428 0.0
2.438088e-05 0.0
4.0610325e-06 0.0
0.0005458952 0.0
0.07629055 0.0
0.006002959 0.0
0.013497888 0.0
0.9992736 1.0
0.0102995625 0.0
0.009978406 0.0
0.41549328 0.0
0.48985952 0.0
0.012478313 0.0
0.0015705999 0.0
0.9968087 1.0
0.9008112 0.0
0.26679972 0.0
0.08732988 0.0
9.828913e-06 0.0
0.024484575 0.0
0.9471071 0.0
0.03814425 0.0
6.0404744e-07 0.0
0.00843691 0.0
